ID;CODIGO PAIS;CODIGO ENTIDAD;UBIGEO;SNIP;CUI;REGION;PROVINCIA;DISTRITO;PROYECTO;DISPOSITIVO LEGAL;AMBITO;UNIDAD EJECUTORA;TOTAL EMPLEOS;POBLACION BENEFICIARIA;TIPOLOGIA;TIPO MONEDA;MONTO DE INVERSIÓN;TIPO MONEDA;MONTO DE TRANSFERENCIA 2020;ESTADO
170;PE;11476;200505;341049;2301582;PIURA;PAITA;LA HUACA;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES DEL SECTOR 2 DE VILLA SANTA ANA LA HUACA DEL, DISTRITO DE LA HUACA - PAITA - PIURA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE LA HUACA;152;800;Pista y Vereda;PEN;5,204,139.00;PEN;4,604,265.00;Concluido
171;PE;11476;100506;346583;2308020;HUANUCO;HUAMALIES;MIRAFLORES;CREACION DE PISTAS Y VEREDAS EN LAS CALLES PRINCIPALES DE LA LOCALIDAD DE PAMPAS DE FLORES, DISTRITO DE MIRAFLORES - HUAMALIES - HUANUCO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE MIRAFLORES;147;900;Pista y Vereda;PEN;5,044,266.32;PEN;5,044,266.00;En Ejecución
172;PE;11476;150102;2405364;2405364;LIMA;LIMA;ANCON;CREACION DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA ASOCIACION PRO VIVIENDA SAN PEDRO DE ANCON, DEL DISTRITO DE ANCON - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE ANCON;50;2940;Pista y Vereda;PEN;1,690,989.06;PEN;1,690,989.00;Concluido
173;PE;11476;150812;2408136;2408136;LIMA;HUAURA;VEGUETA;CREACION DE PARQUE RECREATIVO EN EL CENTRO POBLADO PRIMAVERA - DISTRITO DE VEGUETA - PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE VEGUETA;12;902;Equipamiento Urbano;PEN;376,296.13;PEN;361,296.00;Concluido
174;PE;11476;50704;2408511;2408511;AYACUCHO;PARINACOCHAS;PACAPAUSA;CREACION DE PLAZA EN EL CENTRO POBLADO DE PACAPAUSA ALTA - DISTRITO DE PACAPAUSA - PROVINCIA DE PARINACOCHAS - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE PACAPAUSA;8;7342;Equipamiento Urbano;PEN;219,892.05;PEN;214,892.00;Concluido
175;PE;11476;150716;2409828;2409828;LIMA;HUAROCHIRI;SAN ANTONIO;CREACION DE PARQUE INFANTIL DE LA zona 06 del anexo 08 - DISTRITO DE SAN ANTONIO - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;11;72970;Equipamiento Urbano;PEN;355,599.08;PEN;355,599.00;Concluido
176;PE;11476;30601;2413237;2413237;APURIMAC;CHINCHEROS;CHINCHEROS;MEJORAMIENTO DEL SERVICIO DEL ESPACIO PÚBLICO EN LA PLAZA DE ARMAS DEL CENTRO POBLADO DE CHUPARO,  DISTRITO DE ANCO_HUALLO - PROVINCIA DE CHINCHEROS - DEPARTAMENTO DE APURIMAC;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE CHINCHEROS;23;1116;Equipamiento Urbano;PEN;775,587.41;PEN;748,863.00;Concluido
177;PE;11476;50509;2415934;2415934;AYACUCHO;LA MAR;SAMUGARI;CREACION DE LOSA DE RECREACIÓN MULTIUSO EN EL CENTRO POBLADO DE PALMAPAMPA DEL DISTRITO DE SAMUGARI - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAMUGARI;18;3279;Equipamiento Urbano;PEN;585,760.44;PEN;576,096.00;Concluido
178;PE;11476;10114;2422952;2422952;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;CREACION DE PISTAS, VEREDAS Y CUNETAS EN LAS CALLES DE JOSE OLAYA, MOLINO, 21 DE NOVIEMBRE, INDEPENDENCIA, CORPUS CRISTI Y HEROES DEL CENEPA  DE LA LOCALIDAD DE MOLINOPAMPA - DISTRITO DE MOLINOPAMPA - PROVINCIA DE CHACHAPOYAS - DEPARTAMENTO DE AMAZONAS;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE MOLINOPAMPA;203;917;Pista y Vereda;PEN;6,962,644.21;PEN;4,177,586.00;En Ejecución
179;PE;11476;120401;2425984;2425984;JUNIN;JAUJA;JAUJA;CREACION DEL SERVICIO DE LOSA DE RECREACIÓN MULTIUSO EN EL BARRIO SAN ANTONIO DEL DISTRITO DE JAUJA - PROVINCIA DE JAUJA - DEPARTAMENTO DE JUNIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE JAUJA;22;1805;Equipamiento Urbano;PEN;721,321.26;PEN;581,158.00;Concluido
180;PE;11476;50501;2427872;2427872;AYACUCHO;LA MAR;SAN MIGUEL;CREACION DEL SERVICIO DE PARQUES Y JARDINES DE PATIBAMBA DEL DISTRITO DE SAN MIGUEL - PROVINCIA DE LA MAR - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE LA MAR  SAN MIGUEL;16;389;Equipamiento Urbano;PEN;524,287.74;PEN;524,287.00;Concluido
181;PE;11476;200505;2428178;2428178;PIURA;PAITA;LA HUACA;CREACION DE PARQUE RECREATIVO EN LA AV. LUIS F AGURTO, EN LA VILLA SANTA ANA LA HUACA DEL DISTRITO DE LA HUACA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE LA HUACA;15;982;Equipamiento Urbano;PEN;491,563.69;PEN;430,563.00;Concluido
182;PE;11476;10204;2429984;2429984;AMAZONAS;BAGUA;EL PARCO;CREACION DE LA LOSA DE RECREACION MULTIUSO EN LA LOCALIDAD DE EL PARCO DEL DISTRITO DE EL PARCO - PROVINCIA DE BAGUA - DEPARTAMENTO DE AMAZONAS;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE EL PARCO;19;1485;Equipamiento Urbano;PEN;611,459.23;PEN;611,459.00;Concluido
183;PE;11476;210710;2432043;2432043;PUNO;LAMPA;VILAVILA;CREACION DE LA LOSA DE RECREACIÓN MULTIUSO EN LA LOCALIDAD DE VILAVILA DEL DISTRITO DE VILAVILA - PROVINCIA DE LAMPA - DEPARTAMENTO DE PUNO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE VILAVILA;22;1146;Equipamiento Urbano;PEN;704,992.74;PEN;590,923.00;Concluido
184;PE;11476;150106;2432217;2432217;LIMA;LIMA;CARABAYLLO;CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AVENIDA LOS CONSTRUCTORES Y AVENIDA LOS CLAVELES, TRAMO DESDE LA ASOC. ESPERANZA HASTA EL A.H. 27 DE OCTUBRE  DISTRITO DE CARABAYLLO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE CARABAYLLO;101;4514;Pista y Vereda;PEN;3,446,429.39;PEN;75,917.00;Concluido
185;PE;11476;120428;2435871;2435871;JUNIN;JAUJA;SAN LORENZO;CREACION DE PISTAS Y VEREDAS DE LA AV. CAMINOS DEL INCA (TRAMO: CALLE SEVEDO QUINTO-PROGRESIVA 0+812.94),  CA. ISAIAS GRANDEZ (TRAMO: AV. CAMINOS DEL INCA- PROGRESIVA 0+471.81)  DISTRITO DE SAN LORENZO - PROVINCIA DE JAUJA - DEPARTAMENTO DE JUNIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN LORENZO;72;2021;Pista y Vereda;PEN;2,460,065.42;PEN;2,505,785.00;Concluido
186;PE;11476;80104;2437279;2437279;CUSCO;CUSCO;SAN JERONIMO;MEJORAMIENTO DEL PARQUE Y ZONAS DE ENTRETENIMIENTO EN LA APV. HUAYNA PICOL DEL DISTRITO DE SAN JERONIMO - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN JERONIMO;18;1527;Equipamiento Urbano;PEN;596,871.95;PEN;490,357.00;Concluido
187;PE;11476;210109;2437354;2437354;PUNO;PUNO;MAÑAZO;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AV. CIRCUNVALACION SUR (CUADRAS 07 AL 15), JR. SAN SANTIAGO (CUADRAS 01 AL 03), JR. JUNIN (CUADRAS 01 AL 02), JR. PIURA (CUADRA 01), JR. MAÑAZO (CUADRAS 01 AL 03), AV. EL TRIUNFO (CUADRA 01), JR. TUPAC AMARU (CUADRAS 03 AL 06), JR. JOSE CARLOS MARIATEGUI (CUADRA 06) Y JR. JORGE CHAVEZ (CUADRAS 03 AL 06) DEL  DISTRITO DE MAÑAZO - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE MAÑAZO;148;3011;Pista y Vereda;PEN;5,077,264.49;PEN;5,045,264.00;Concluido
188;PE;11476;50304;2437522;2437522;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;CREACION DE PARQUE EN LA COMUNIDAD DE SAN JOSE DE HUARCAYA DEL DISTRITO DE SANTIAGO DE LUCANAMARCA - PROVINCIA DE HUANCA SANCOS - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE LUCANAMARCA;19;857;Equipamiento Urbano;PEN;615,333.94;PEN;615,333.00;En Ejecución
189;PE;11476;210104;2437594;2437594;PUNO;PUNO;ATUNCOLLA;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE PISTAS Y VEREDAS EN LA LOCALIDAD DE ATUNCOLLA DEL DISTRITO DE ATUNCOLLA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE ATUNCOLLA;120;4574;Pista y Vereda;PEN;4,103,507.71;PEN;3,980,107.00;Concluido
190;PE;11476;150143;2437728;2437728;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL Y PEATONAL DE LA AV. LOS HERALDOS NEGROS Y AV. REPUBLICA , DE LA ZONA 4 NUEVA ESPERANZA  DISTRITO DE VILLA MARIA DEL TRIUNFO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;177;10802;Pista y Vereda;PEN;6,077,841.65;PEN;3,646,704.00;En Ejecución
191;PE;11476;61004;2438774;2438774;CAJAMARCA;SAN MARCOS;GREGORIO PITA;CREACION DE PISTAS Y VEREDAS EN LA LOCALIDAD DE RIO SECO DEL DISTRITO DE GREGORIO PITA - PROVINCIA DE SAN MARCOS - DEPARTAMENTO DE CAJAMARCA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE GREGORIO PITA;188;158;Pista y Vereda;PEN;6,450,185.26;PEN;3,866,961.00;Concluido
192;PE;11476;80104;2439266;2439266;CUSCO;CUSCO;SAN JERONIMO;MEJORAMIENTO DE LOS SERVICIOS RECREATIVOS  DEL  PARQUE DE LA APV. ALTIVA CANAS DEL DISTRITO DE SAN JERONIMO - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN JERONIMO;11;3096;Equipamiento Urbano;PEN;341,204.06;PEN;306,380.00;Concluido
193;PE;11476;120116;2442321;2442321;JUNIN;HUANCAYO;HUACRAPUQUIO;CREACION DE LOSA DEPORTIVA BARRIO LA BREÑA DEL DISTRITO DE HUACRAPUQUIO - PROVINCIA DE HUANCAYO - DEPARTAMENTO DE JUNIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE HUACRAPUQUIO;16;253;Equipamiento Urbano;PEN;524,289.77;PEN;489,731.00;Concluido
194;PE;11476;210109;2442459;2442459;PUNO;PUNO;MAÑAZO;CREACION DE LOSA DE RECREACION MULTIUSO EN EL BARRIO VISTA ALEGRE, DISTRITO DE MAÑAZO - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE MAÑAZO;17;470;Equipamiento Urbano;PEN;544,139.95;PEN;535,141.00;Concluido
195;PE;11476;120116;2442560;2442560;JUNIN;HUANCAYO;HUACRAPUQUIO;MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA AV. PEÑALOZA, AV. LIMA, CALLE LA BREÑA (TRAMO CALLE LIMA, CALLE REAL) CALLE LOS ÁLAMOS (TRAMO AV. PEÑALOZA, ESTADIO) CALLE REAL, JIRÓN CALLAO Y PERÍMETRO DEL PARQUE LA BREÑA  DISTRITO DE HUACRAPUQUIO - PROVINCIA DE HUANCAYO - DEPARTAMENTO DE JUNIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE HUACRAPUQUIO;165;466;Pista y Vereda;PEN;5,657,312.31;PEN;5,505,675.00;En Ejecución
196;PE;11476;130401;2442823;2442823;LA LIBERTAD;CHEPEN;CHEPEN;CREACION DE LA PLAZUELA LAS TINAJAS TALAMBO DEL DISTRITO DE CHEPEN - PROVINCIA DE CHEPEN - DEPARTAMENTO DE LA LIBERTAD;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE CHEPEN;10;2087;Equipamiento Urbano;PEN;302,073.83;PEN;302,073.00;Concluido
197;PE;11476;220509;2443381;2443381;SAN MARTIN;LAMAS;SHANAO;CREACION DE LA LOSA RECREATIVA DE USO MÚLTIPLES EN EL  DISTRITO DE SHANAO - PROVINCIA DE LAMAS - DEPARTAMENTO DE SAN MARTIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SHANAO;15;1600;Equipamiento Urbano;PEN;481,682.74;PEN;466,682.00;Concluido
198;PE;11476;150119;2444096;2444096;LIMA;LIMA;LURIN;CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA ASOCIACIÓN PRO VIVIENDA LOS SUSPIROS, ZONA A DEL DISTRITO DE LURIN - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE LURIN;176;1705;Pista y Vereda;PEN;6,012,309.11;PEN;3,607,385.00;Concluido
199;PE;11476;90119;2445099;2445099;HUANCAVELICA;HUANCAVELICA;HUANDO;CREACION DEL PARQUE INFANTIL  EN EL BARRIO PROGRESO,  LOCALIDAD DE HUANDO DEL DISTRITO DE HUANDO - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE HUANDO;8;910;Equipamiento Urbano;PEN;215,774.79;PEN;192,828.00;Concluido
200;PE;11476;120211;2445184;2445184;JUNIN;CONCEPCION;MITO;CREACION DE LA LOSA DEPORTIVA EN EL BARRIO CULTURAL DE AMANCAES DEL  DISTRITO DE MITO - PROVINCIA DE CONCEPCION - DEPARTAMENTO DE JUNIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE MITO;17;1250;Equipamiento Urbano;PEN;545,113.84;PEN;535,513.00;Concluido
201;PE;11476;30406;2448772;2448772;APURIMAC;AYMARAES;COTARUSE;CREACION DEL PARQUE RECREACIONAL INFANTIL EN LA LOCALIDAD DE COTARUSE DEL DISTRITO DE COTARUSE - PROVINCIA DE AYMARAES - DEPARTAMENTO DE APURIMAC;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE COTARUSE;10;1278;Equipamiento Urbano;PEN;304,657.94;PEN;304,685.00;Concluido
202;PE;11476;50102;2451819;2451819;AYACUCHO;HUAMANGA;ACOCRO;CREACION DEL PARQUE Y ÁREAS VERDES EN EL CENTRO POBLADO DE JESÚS NAZARENO DE CHONTACA DEL  DISTRITO DE ACOCRO - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE ACOCRO;15;1670;Equipamiento Urbano;PEN;499,540.49;PEN;499,540.00;Concluido
203;PE;11476;210115;2451954;2451954;PUNO;PUNO;VILQUE;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LOS JIRONES Y CALLES DE LA LOCALIDAD DE VILQUE DEL DISTRITO DE VILQUE - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE VILQUE;104;1245;Pista y Vereda;PEN;3,548,426.93;PEN;3,514,026.00;Concluido
204;PE;11476;130402;2452962;2452962;LA LIBERTAD;CHEPEN;PACANGA;MEJORAMIENTO DE LA TRANSITABILIDAD DE LAS CALLES FRANCISCO CHEKEN, MOCHICA CDA 1 Y 2, SOROCHUCO CDA 1 Y 2, LA RAMADA, PABLO SOTERO, CAJAMARCA, PROPAGANDA, JUAN CHAVEZ, CLAUDIO MURILLO, CELENDIN, CHOTA, S. RUIZ DEL AA. HH. SAN JOSE DE MORO (MORO) DEL DISTRITO DE PACANGA - PROVINCIA DE CHEPEN - DEPARTAMENTO DE LA LIBERTAD;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE PACANGA;144;1546;Pista y Vereda;PEN;4,936,822.18;PEN;4,936,822.00;En Ejecución
205;PE;11476;90306;2454554;2454554;HUANCAVELICA;ANGARAES;CONGALLA;CREACION DE PISTAS, VEREDAS Y ÁREAS VERDES  EN LA LOCALIDAD DE CHAYNABAMBA DEL DISTRITO DE CONGALLA - PROVINCIA DE ANGARAES - DEPARTAMENTO DE HUANCAVELICA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE CONGALLA;151;2028;Pista y Vereda;PEN;5,175,454.67;PEN;5,142,454.00;En Ejecución
206;PE;11476;140114;2455417;2455417;LAMBAYEQUE;CHICLAYO;SANTA ROSA;CREACION DE SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DEL SECTOR SOL DE ORO DEL DISTRITO DE SANTA ROSA - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;219;2374;Pista y Vereda;PEN;7,525,396.17;PEN;4,508,037.00;En Ejecución
207;PE;11476;190113;2455422;2455422;PASCO;PASCO;YANACANCHA;CREACION DE  LOSA MULTIUSO  EN EL JR. UCAYALI DEL AA.HH. VÍCTOR RAUL HAYA DE LA TORRE,  DISTRITO DE YANACANCHA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE YANACANCHA;17;11241;Equipamiento Urbano;PEN;528,376.85;PEN;496,153.00;Concluido
208;PE;11476;160601;2455771;2455771;LORETO;UCAYALI;CONTAMANA;CREACION DE LA LOSA MULTIUSOS DE LA CALLE AMAZONAS EN LA CIUDAD DE CONTAMANA,  DISTRITO DE CONTAMANA - PROVINCIA DE UCAYALI - DEPARTAMENTO DE LORETO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE UCAYALI  CONTAMANA;22;2019;Equipamiento Urbano;PEN;724,134.45;PEN;654,007.00;Concluido
209;PE;11476;50901;2456282;2456282;AYACUCHO;SUCRE;QUEROBAMBA;CREACION DEL PARQUE Y ÁREAS VERDES DEL CENTRO POBLADO DE POMA CCOLCCABAMBA DEL DISTRITO DE QUEROBAMBA - PROVINCIA DE SUCRE - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE SUCRE;31;470;Equipamiento Urbano;PEN;1,038,093.32;PEN;820,010.00;Concluido
210;PE;11476;130401;2457970;2457970;LA LIBERTAD;CHEPEN;CHEPEN;MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DEL C.P TALAMBO DEL DISTRITO DE CHEPEN - PROVINCIA DE CHEPEN - DEPARTAMENTO DE LA LIBERTAD;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE CHEPEN;176;836;Pista y Vereda;PEN;6,038,483.24;PEN;3,600,591.00;Concluido
211;PE;11476;150113;2465772;2465772;LIMA;LIMA;JESUS MARIA;MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL DEL JIRÓN GENERAL JOSÉ DE CANTERAC EN JESUS MARIA DEL DISTRITO DE JESUS MARIA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE JESUS MARIA;43;5676;Pista y Vereda;PEN;1,448,247.37;PEN;1,350,959.00;Concluido
212;PE;11476;220912;2468022;2468022;SAN MARTIN;SAN MARTIN;SAN ANTONIO;CREACION DE ALAMEDA PEATONAL LA PAZ EN EL  DISTRITO DE SAN ANTONIO - PROVINCIA DE SAN MARTIN - DEPARTAMENTO DE SAN MARTIN;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;19;1387;Equipamiento Urbano;PEN;620,462.45;PEN;598,316.00;Concluido
213;PE;11476;90306;2468108;2468108;HUANCAVELICA;ANGARAES;CONGALLA;CREACION DEL PARQUE PRINCIPAL DE LA LOCALIDAD DE CHAYNABAMBA DEL DISTRITO DE CONGALLA - PROVINCIA DE ANGARAES - DEPARTAMENTO DE HUANCAVELICA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE CONGALLA;28;493;Equipamiento Urbano;PEN;902,150.96;PEN;896,150.00;Concluido
214;PE;11476;60801;2468975;2468975;CAJAMARCA;JAEN;JAEN;CREACION DEL PARQUE PAKAMUROS EN LA HABILITACIÓN URBANA PAKAMUROS DE LA CIUDAD DE JAÉN  DISTRITO DE JAEN - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE JAEN;17;836;Equipamiento Urbano;PEN;573,452.16;PEN;532,126.00;Concluido
215;PE;11476;210801;2469873;2469873;PUNO;MELGAR;AYAVIRI;CREACION DEL PARQUE RECREACIONAL EN LA URBANIZACION TUPAC AMARU DE LA LOCALIDAD DE AYAVIRI DEL DISTRITO DE AYAVIRI - PROVINCIA DE MELGAR - DEPARTAMENTO DE PUNO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE MELGAR  AYAVIRI;11;484;Equipamiento Urbano;PEN;320,247.92;PEN;312,247.00;Concluido
216;PE;11476;190104;2470493;2470493;PASCO;PASCO;HUAYLLAY;CREACION DEL PARQUE EN EL JR. MANCO CAPAC ENTRE EL JR. CONDORCANQUI DEL BARRIO 14 DE SETIEMBRE,  DISTRITO DE HUAYLLAY - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE HUAYLLAY;11;107;Equipamiento Urbano;PEN;331,885.92;PEN;163,352.00;Concluido
217;PE;11476;30218;2471643;2471643;APURIMAC;ANDAHUAYLAS;TURPO;MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL Y VEHICULAR DE LA LOCALIDAD DE TURPO,  DISTRITO DE TURPO - PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE TURPO;214;1429;Pista y Vereda;PEN;7,344,360.01;PEN;4,379,496.00;En Ejecución
218;PE;11476;10701;2471724;2471724;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CREACION DE PARQUE JARDIN SECTOR SAN LUIS BAJO DEL DISTRITO DE BAGUA GRANDE - PROVINCIA DE UTCUBAMBA - DEPARTAMENTO DE AMAZONAS;DU N° 070-2020 ;URBANO;MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA  BAGUA GRANDE;17;2019;Equipamiento Urbano;PEN;562,681.60;PEN;544,696.00;Concluido
219;PE;11476;150108;2473485;2473485;LIMA;LIMA;CHORRILLOS;CREACION DEL SERVICIO DE ESPACIOS PUBLICOS VERDES EN LA UP. ARIA LAS DELICIAS DE VILLA ZONA I CHORRILLOS DEL DISTRITO DE CHORRILLOS - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE CHORRILLOS;11;5035;Equipamiento Urbano;PEN;357,242.87;PEN;61,045.00;Concluido
220;PE;11476;150108;2473768;2473768;LIMA;LIMA;CHORRILLOS;CREACION DEL SERVICIO DE ESPACIOS PÚBLICOS DE RECREACIÓN EN PARQUE INFANTIL EN LA UP. ARIA LAS DELICIAS DE VILLA ZONA I CHORRILLOS DEL DISTRITO DE CHORRILLOS - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE CHORRILLOS;9;5035;Equipamiento Urbano;PEN;297,786.41;PEN;18,342.00;En Ejecución
221;PE;11476;30218;2478572;2478572;APURIMAC;ANDAHUAYLAS;TURPO;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL CON GRADERIAS EN LAS CALLES DE JR, JOSE MARIA ARGUEDAS, JR. MARIANO MELGAR Y JR. RICARDO PALMA DE LA LOCALIDAD DE TURPO,  DISTRITO DE TURPO - PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE TURPO;40;1585;Pista y Vereda;PEN;1,330,476.60;PEN;1,304,476.00;Concluido
222;PE;11476;150119;2478711;2478711;LIMA;LIMA;LURIN;CREACION DE LOS SERVICIOS RECREATIVOS Y ESPARCIMIENTO EN LA ASOCIACIÓN PRO VIVIENDA LOS SUSPIROS, ZONA A DEL DISTRITO DE LURIN - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE LURIN;11;2342;Equipamiento Urbano;PEN;351,171.41;PEN;351,171.00;Concluido
223;PE;11476;50706;2480302;2480302;AYACUCHO;PARINACOCHAS;PUYUSCA;CREACION DE LOSA DE RECREACIÓN MULTIUSOS DE LA ZONA I DE LA  LOCALIDAD DE INCUYO DEL DISTRITO DE PUYUSCA - PROVINCIA DE PARINACOCHAS - DEPARTAMENTO DE AYACUCHO;DU N° 070-2020 ;URBANO;MUNICIPALIDAD DISTRITAL DE PUYUSCA;21;1111;Equipamiento Urbano;PEN;686,020.95;PEN;686,020.00;Concluido
